date,value
2023-06-29,2143.94137274455
2023-06-30,
2023-07-01,2171.3016718940025
2023-07-02,2110.0074919286644
2023-07-03,2315.894082369721
2023-07-04,2211.658662078113
2023-07-05,2058.941008296059
2023-07-06,
2023-07-07,2127.4529103299815
2023-07-08,1963.83266556271
2023-07-09,1914.0305037827789
2023-07-10,2224.390585292578
2023-07-11,2047.3193100924443
2023-07-12,1932.9551045081002
2023-07-13,1998.5839057989288
2023-07-14,2103.3718771551466
2023-07-15,2030.2325036791965
2023-07-16,2000.4170550837903
2023-07-17,2138.1863696573087
2023-07-18,2124.1779185060605
2023-07-19,1913.5631375704675
2023-07-20,2407.943905198152
2023-07-21,2310.884875660806
2023-07-22,2166.52266568966
2023-07-23,2330.9994577432863
2023-07-24,2334.8869568727296
2023-07-25,2274.919965053283
2023-07-26,2185.482605207477
2023-07-27,2163.544784940451
2023-07-28,2330.4305837079564
2023-07-29,
2023-07-30,2210.8479692425085
2023-07-31,2434.7906810788795
2023-08-01,2214.1857379556873
2023-08-02,2125.864277173733
2023-08-03,2152.236925384152
2023-08-04,2275.03489393188
2023-08-05,
2023-08-06,2096.146815396167
2023-08-07,2299.31435473744
2023-08-08,2568.167757289647
2023-08-09,2019.0104426690918
2023-08-10,2002.0361273524015
2023-08-11,2189.6950222801174
2023-08-12,1836.5248097458143
2023-08-13,2012.1158660040596
2023-08-14,2196.632268164205
2023-08-15,2052.459498796146
2023-08-16,1934.556616672516
2023-08-17,2061.3921360231807
2023-08-18,2138.355384716402
2023-08-19,2137.499100598108
2023-08-20,2149.5487370119604
2023-08-21,2385.7309027418205
2023-08-22,2287.2800924626144
2023-08-23,2185.3899927435236
2023-08-24,2292.1995256103505
2023-08-25,
2023-08-26,2269.4772661559514
2023-08-27,2357.571491561131
2023-08-28,2517.465182425327
2023-08-29,2335.3777463882757
2023-08-30,2243.860256276376
2023-08-31,2184.46234187976
2023-09-01,2304.142926579225
2023-09-02,2191.323246937855
2023-09-03,2163.489984111785
2023-09-04,2388.677149562719
2023-09-05,2148.679405548864
2023-09-06,1964.6580746842367
2023-09-07,2029.061161005317
2023-09-08,2105.9421872021767
2023-09-09,2043.036224449156
2023-09-10,1958.9326657867002
2023-09-11,2282.6857112120742
2023-09-12,
2023-09-13,1952.868544500827
2023-09-14,2057.3156742184733
2023-09-15,2225.3865323522405
2023-09-16,2150.8638733041266
2023-09-17,2219.841905721362
2023-09-18,2395.3822610228103
2023-09-19,2192.8134633890654
2023-09-20,2131.9424569956846
2023-09-21,2222.213141053682
2023-09-22,2460.552803536361
2023-09-23,2259.4467799903887
2023-09-24,2315.99403085613
2023-09-25,2626.3705615901195
2023-09-26,2356.185609911846
2023-09-27,2215.9363004945817
